Fecha-Hora,Cantidad de Likes,Cantidad de retweets,Veces citado,Tweet,Candidato,Espacio,Usr,url
2023-06-02 12:05:02+00:00,405,334,9,"¡𝐅𝐞𝐥𝐢𝐳 𝐃𝐢́𝐚 𝐝𝐞𝐥 𝐠𝐫𝐚𝐝𝐮𝐚𝐝𝐨 𝐞𝐧 𝐂𝐢𝐞𝐧𝐜𝐢𝐚𝐬 𝐄𝐜𝐨𝐧𝐨́𝐦𝐢𝐜𝐚𝐬!

Cuantos recuerdos, enseñanzas y amigos que me dejó haber estudiado 𝐄𝐜𝐨𝐧𝐨𝐦𝐢́𝐚 en la 𝐔𝐁𝐀. A todos los colegas les mando un gran abrazo en su día.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664649330421112834
2023-06-02 10:13:47+00:00,1335,504,402,"𝐕𝐨𝐲 𝐚 𝐭𝐞𝐫𝐦𝐢𝐧𝐚𝐫 𝐜𝐨𝐧 𝐥𝐚 𝐢𝐧𝐝𝐮𝐬𝐭𝐫𝐢𝐚 𝐝𝐞𝐥 𝐣𝐮𝐢𝐜𝐢𝐨 𝐥𝐚𝐛𝐨𝐫𝐚𝐥.

Desde el 10 de diciembre voy a trabajar para modificar esta Ley de Multas absurda que solo frena a los que producen y dan trabajo. Tenemos que construir un sistema laboral mas justo, previsible y equilibrado para todos. Basta de mafias y de aprietes sindicales. Esa Argentina ya no va más.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664621333274034177
2023-06-01 22:19:33+00:00,436,346,6,¡Qué alegría poder visitar 𝐂𝐨𝐫𝐫𝐢𝐞𝐧𝐭𝐞𝐬 nuevamente! Cada vez que vuelvo encuentro más transformaciones lideradas por la gran capacidad de gestión de @gustavovaldesok 🤝🏼Vamos a trabajar en equipo con los correntinos y con el resto de los argentinos para lograr grandes cambios en cada rincón del país. Y lo vamos a lograr 🇦🇷,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664441587898671104
2023-06-01 20:13:42+00:00,559,408,12,"¡Gran futuro le espera a la Ciudad de Córdoba de la mano de @rodrigodeloredo y @SoherElSukaria! Gracias a todos los que forman parte de @juntoscambioar en la provincia por su compromiso y por demostrar que trabajando juntos logramos las mejores alternativas para la gente 🫶🏼 ¡Así vamos a cambiar la ciudad, la provincia y toda la Argentina! 🇦🇷",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664409919406194691
2023-06-01 19:42:47+00:00,661,430,87,"SI LE VA BIEN AL CAMPO, NOS VA BIEN A TODOS LOS ARGENTINOS. 

Vamos a apoyar al agro para que coseche, produzca y trabaje libremente. Así vamos a salir adelante. https://t.co/ttn22CVrNd",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664402138426949632
2023-06-01 14:59:07+00:00,506,374,24,¡Se hizo justicia por los sanjuaninos! Ahora van a elegir libremente qué futuro quieren para su provincia. @DrMarceloOrrego tiene la capacidad y el compromiso que se necesita para despertar a San Juan y liderar la transformación que cambie la provincia para siempre.,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664330752308256771
2023-06-01 13:55:07+00:00,771,609,64,"Bajar impuestos es un desafío en un país como el nuestro, donde se gasta más de lo que hay. Pero cuando se hacen las cosas bien y se administra responsablemente como hicimos en la Ciudad de Buenos Aires, se pueden ordenar las cuentas, bajar los impuestos y así ayudar a las empresas a que puedan producir y dar más trabajo.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664314646566780948
2023-05-31 19:45:21+00:00,741,504,20,"Qué importante es trabajar para solucionar problemas de la gente y hacer que las cosas funcionen bien. Hoy los platenses viven muchísimo mejor gracias a todo lo que está haciendo @JulioGarro con enorme responsabilidad, dedicación y visión a largo plazo. Su gestión es un gran ejemplo. Junto a @diegosantilli vamos a llevar esas transformaciones a toda la provincia de Buenos Aires y al país.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664040396198952960
2023-05-31 17:40:42+00:00,565,454,8,"Los Insfrán de la Argentina le tienen miedo al cambio porque ya saben que sus prácticas violentas se terminan el 10 de diciembre. 

Toda mi solidaridad con @gabrielaneme, Patricio Evans y cada uno de los que fueron agredidos por las patotas del gobernador.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664009028995895297
2023-05-31 16:10:42+00:00,194,135,29,"Y vos me preguntarás, ¿cuándo empieza a funcionar esto? Nuestra idea es que el proyecto se debata lo más rápido posible en la @LegisCABA. Te voy a estar contando por acá cada avance 🔜 https://t.co/V6WPI92tmh",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986379511005186
2023-05-31 16:10:40+00:00,217,141,64,"Ah. Un detalle más. Como esto no se trata de una promesa de campaña sino de algo que queremos que se mantenga siempre, esta medida está acordada también con nuestros candidatos a Jefe de Gobierno. Las cosas buenas tienen que ser para siempre. https://t.co/wMEwKUVsRt",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986370828808193
2023-05-31 16:10:38+00:00,97,35,10,Y lo que está buenísimo de este proyecto es que no sólo beneficia a los porteños sino que llega a los que producen en todo el país. Un golazo⚽️,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986359302848515
2023-05-31 16:10:37+00:00,103,29,9,Los Ingresos Brutos hacen que producir sea más caro y a la larga terminan impactando en el precio de todo lo que compramos. Todos perdemos 👎. Esto no puede pasar más.,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986356740030466
2023-05-31 16:10:36+00:00,134,37,51,Hoy enviamos a la @LegisCABA un proyecto para reducir las alícuotas sobre los Ingresos Brutos. ¿Te lo digo más fácil? Más plata 💰 que se queda en tu bolsillo en lugar de ir al Estado. https://t.co/jjYgJUAwPz,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986352369672192
2023-05-31 16:10:32+00:00,101,36,61,Seguro te enteraste que hace unos días eliminamos el impuesto a las tarjetas de crédito 💳. También eliminamos y llevamos a 0️⃣ más de 1️⃣0️⃣0️⃣ tasas impositivas 📊. Pero decidimos que esto no termine acá ❌,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986335902826498
2023-05-31 16:10:31+00:00,1012,676,233,"🚨EMPEZAMOS EL CAMINO PARA QUE EL ESTADO DEJE DE PONERLE LA PATA SOBRE LA CABEZA A LOS QUE PRODUCEN.

Y abro hilo 🧵 para contarte cómo lo hicimos.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663986333147181058
2023-05-31 13:04:25+00:00,569,445,57,"EN VIVO | Bajamos impuestos para generar trabajo. 
https://t.co/Wv8wClDJhX",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663939499586404353
2023-05-30 16:41:47+00:00,2013,709,105,El encuentro entre Alberto Fernández y el dictador Nicolás Maduro me avergüenza ante los miles y miles de venezolanos que eligieron vivir en nuestro país como refugio frente a la dictadura venezolana. Nuestra causa es la de la democracia y el respeto por los DDHH. Mi solidaridad con todas las Victimas de las dictaduras en América Latina.,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663631813913243648
2023-05-30 14:12:43+00:00,381,216,6,Ayer fue un día movilizante y subí una foto de mi graduación en Harvard con mi viejo. Una amiga la vio y me mandó esta otra que tenía guardada en donde estamos juntos los dos 🫶🏻 https://t.co/FnwtXisrGT,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663594298250493967
2023-05-30 10:49:43+00:00,1094,624,121,Con @jorgemacri y @proargentina vamos a seguir transformando la Ciudad de Buenos Aires. https://t.co/h3q2Trn4FA,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663543212244385792
2023-05-30 10:00:05+00:00,1348,915,368,EL FUTURO DE LA CIUDAD https://t.co/c4Xzjy9G0d,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663530719669284868
2023-05-29 21:29:24+00:00,1688,466,132,"Hoy participé de un encuentro en el Club Harvard Argentina junto a varios egresados de esa Universidad. 

Después de recibirme de Economista en la 𝐔𝐁𝐀 decidí continuar mi formación en Harvard. Fue un proceso de mucho esfuerzo, estudio y trabajo que pude afrontar gracias al excelente nivel académico con el cual me preparó la @UBAonline.

Hoy -como casi todos los días- fue imposible no acordarme de mi viejo y de cómo me apoyó, me ayudó y me dio las herramientas que necesitaba para poder seguir adelante y creer en mí. Hoy no dejé de pensar ni un segundo en que sin él, nada de esto hubiera sido posible.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663341806275141632
2023-05-29 20:21:16+00:00,642,494,32,"Necesitamos un Gobierno firme contra el delito, que se ponga del lado de los que nos levantamos todos los días a trabajar, que deje de defender delincuentes, liberar presos y mirar para otro lado con los narcos. No podemos seguir viviendo con miedo. 
En la Ciudad de Buenos Aires siempre estamos trabajando para mejorar la seguridad: en las próximas semanas, la Policía va a empezar a usar pistolas Taser para cuidarnos de los delincuentes y poder vivir más tranquilos.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663324657703874560
2023-05-29 17:18:47+00:00,820,532,50,Jonatan Larre está en terapia intensiva y continúa en estado de shock tras haber sido baleado por un delincuente ayer en Avellaneda. Jonatan es Policía de la Ciudad. No vamos a permitir que el delito se siga adueñando del conurbano. No es una propuesta. Es una decisión.,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663278733862764545
2023-05-29 08:08:49+00:00,565,380,68,"EN VIVO | Vamos a usar pistolas Taser para seguir combatiendo a fondo el delito. 
https://t.co/5QqD5Ohs7S",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1663140332039557121
2023-05-28 21:57:44+00:00,701,491,9,"¡La transformación va llegando a cada rincón de Córdoba! Felicitaciones Germán Martini, Ezequiel Moiso, Nanci Foresto, Javier Girardi, Pablo Viguié, Mario Centurión, Guillermo Ristorto y Osvaldo Estrada, intendentes y jefes comunales electos de Las Acequias, Coronel Moldes, Alcira Gigena, Las Vertientes, Chucul, Capilla de Sitón, Pampayasta Sud y Villa Sarmiento.
Junto a todos los cordobeses vamos a hacer el cambio de nuestras vidas 🇦🇷",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1662986549967958017
2023-06-03 09:57:28+00:00,381,151,5,Por eso estamos acelerando la implementación de vuelos directos y la utilización de los sistemas de pagos electrónicos en yuanes más populares en China. Diferentes incentivos para multiplicar el turismo y generar un impacto positivo en la economía argentina. https://t.co/A7WVNXZoQO,Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664979614005854209
2023-06-03 09:57:28+00:00,352,141,3,"El turismo entre China y Argentina genera crecimiento económico y nuevos puestos de trabajo en nuestro país. Es además, junto con la minería, la energía y los agroalimentos, otro eje estratégico de ingreso de divisas.",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664979612340830211
2023-06-03 09:57:27+00:00,833,268,33,"En mi último día en China, expuse en el Foro Empresarial de Inversiones y Turismo sobre las oportunidades comerciales y de inversión que representa nuestro país. https://t.co/dFPcGKqGjK",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664979610537189377
2023-06-02 17:24:02+00:00,366,139,3,"Estos acuerdos no solo refuerzan nuestras relaciones comerciales con China, sino también nos permiten seguir cuidando las reservas de divisas y aumentar las exportaciones para vender cada vez más trabajo argentino al mundo.

#CreoEnArgentina https://t.co/duaaiUX3tg",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664729607575093249
2023-06-02 17:24:01+00:00,340,133,4,"Por otro lado, trabajamos sobre proyectos de  financiamiento bilateral para obras de infraestructura, como represas o la adquisición de Material Rodante para el Ferrocarril Roca Eléctrico, el proyecto AMBA 1, Belgrano Cargas 2,  Ferrocarril Roca, Caucharí, Laferrere y El Jagüel.",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664729604706258945
2023-06-02 17:24:00+00:00,267,109,2,"También avanzamos en la apertura al mercado chino de nuevos productos como el maíz, frutos secos y sorgo, potenciando un intercambio comercial directo en yuanes, que provea nuestros alimentos para los 800 millones de habitantes chinos que, se estiman, pasarán a ser clase media. https://t.co/zzoTUWbzgA",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664729601866625025
2023-06-02 17:24:00+00:00,984,322,33,"En Beijing, nos reunimos con autoridades del Banco Popular de China, del Banco de Desarrollo, del Ministerio de Finanzas y de Aduana, para renovar y ampliar el swap con China y avanzar en la modificación del protocolo para la regionalización de las exportaciones avícolas. https://t.co/REweyNBbcc",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664729599912050691
2023-06-01 23:21:14+00:00,252,119,3,"Junto al vicepresidente del Eximbank Zhang Wencai, avanzamos en los proyectos de parques solares de Caucharí en Jujuy y Arauco en la Rioja y en la hoja de términos para el programa del San Martín Cargas, tres importantes obras para la infraestructura del país.

#CreoEnArgentina https://t.co/6s9pCUhwzM",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664457114662608899
2023-06-01 18:37:34+00:00,472,211,5,"También dialogamos con el ministro de Comercio de China Wang Wentao, con quien trabajamos para seguir reforzando el comercio bilateral entre nuestros países al generar la apertura de nuevos mercados, que garantizarán que cada vez más productos argentinos se vendan en China. https://t.co/VGfjxW4Tye",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664385725838524417
2023-06-01 18:37:33+00:00,375,168,0,"Luego, con el fin de ampliar el Swap en yuanes y que funcione como vehículo para el ingreso de inversiones chinas, mantuvimos reuniones en Beijing con el viceministro de Relaciones Exteriores Deng Li y el representante del gobierno chino para Asuntos Latinoamericanos, Qiu Xiaoqi. https://t.co/B9RNie0VUA",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664385723200421891
2023-06-01 18:37:33+00:00,1710,689,35,"🇦🇷🇨🇳 Junto al diputado Máximo Kirchner y al presidente del @BancoCentral_AR Miguel Pesce, nos reunimos con Dilma Rousseff, presidenta del New Development Bank, con quien avanzamos en el camino de la relación de la Argentina con el banco de los BRICS. https://t.co/hvmBLfxf0Z",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664385720532828161
2023-06-01 13:49:52+00:00,1730,370,19,"Este avión, que será instalado en el @MuseoSitioESMA, quedará como fiel testigo para estas y para las futuras generaciones de una de las épocas más oscuras de nuestra historia, recordándonos la importancia de mantener vivo el reclamo de Memoria, Verdad y Justicia.",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664313325386186769
2023-06-01 13:49:52+00:00,3017,863,204,"El día sábado despegará desde Estados Unidos con destino a la Argentina el avión Short Skyvan, que fue utilizado como un instrumento de desaparición y muerte por parte de la dictadura en los trágicamente conocidos vuelos de la muerte.",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1664313323662221313
2023-05-31 16:49:13+00:00,540,217,12,"🇦🇷🇨🇳 Todas estas inversiones nos permiten dejar de ser un país exportador de productos primarios para pasar a ser un país que exporta con valor agregado a través de una minería que invierte responsablemente.
#CreoEnArgentina https://t.co/Ts1OJVRMfb",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1663996072522334210
2023-05-31 16:49:13+00:00,432,155,5,"🇦🇷🇨🇳 Avanzamos en la ampliación de sus inversiones bajo las condiciones que hemos determinado como país: desarrollo de proveedores locales, respeto a las comunidades locales y cumplimiento de las normas ambientales. https://t.co/DvQi617lDr",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1663996069934497794
2023-05-31 16:49:12+00:00,1078,354,82,"🇦🇷🇨🇳 En el segundo día en China, trabajamos con empresas mineras en los proyectos de inversión y producción de litio en la Argentina, que generan empleo y exportación de trabajo nacional con valor agregado. https://t.co/3F5T8ay9Pd",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1663996067489148930
2023-05-30 12:05:00+00:00,725,273,25,"🇦🇷🇨🇳 Junto al presidente de State Grid, Shan Shewu y a su vicepresidente Liu Ming, trabajamos en el financiamiento de la ampliación del Sistema de Transporte de Energía Eléctrica, que desarrollará las líneas de alta tensión del AMBA y beneficiará a 1.8 millones de personas. https://t.co/mb5ToEynzD",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1663562159186665472
2023-05-30 12:04:57+00:00,650,250,17,"También avanzamos con la financiación para la construcción de 2 plantas depuradoras y de tratamiento cloacal de @AySA_Oficial para mejorar la calidad de vida de 1,6 millones de personas.",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1663562143508340738
2023-05-30 12:04:56+00:00,1909,642,130,"🇦🇷🇨🇳 Junto a Máximo Kirchner, @FlaviaRoyon y Agustín Gerez, nos reunimos en Shanghái con directivos del China Gezhouba Group y su presidente Liu Huailiang, con quienes concretamos el financiamiento de Represas del Río Santa Cruz por más de 1.000 millones de dólares. https://t.co/iSvBE6m95O",Massa,FdT,SergioMassa,https://twitter.com/SergioMassa/status/1663562139913822208
2023-06-04 22:18:31+00:00,1,0,0,@juancruzsanz Suerte!!!!,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1665528491532484608
2023-06-04 21:33:22+00:00,1,0,0,@RominaDelPla Gracias Romi !!!!!!,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1665517129888591872
2023-06-04 21:29:29+00:00,1,0,0,@nestorpitrola Gracias Néstor!!!!!!!,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1665516155736399873
2023-06-04 21:28:15+00:00,1,0,0,@ramiro_tissera Gracias mono!!!!,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1665515841322975233
2023-06-04 21:28:06+00:00,0,0,0,@IleanaCelotto Gracias Ileana!!!!,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1665515803590942721
2023-06-03 18:58:50+00:00,18,6,0,"En un nuevo 3J  #NiUnaMenos junto a familiares de víctimas de femicidios, todo mi apoyo al reclamo contra la violencia, el ajuste y la pobreza y por la #SeparacionIglesiaDelEstadoYa https://t.co/MlmL0SXsEV",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1665115855586205696
2023-06-02 12:31:55+00:00,20,11,2,"Parte de la propuesta de reforma constitucional de @GerardoMorales, queda claro que el objetivo central es blindar los derechos de las multinacionales mineras y maniatar al pueblo para impedir los reclamos https://t.co/SSLIBl3XtR",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1664656096177405953
2023-06-01 19:23:39+00:00,15,4,0,"Así lo expresé en la presentación a salón lleno en la Universidad Nacional de Rosario, junto a la candidata gobernadora por la Frente Izquierda @DeianaCarla. Gracias a todos los estudiantes que se sumaron a participar y debatir",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1664397321323393025
2023-06-01 19:23:38+00:00,79,24,10,"Hoy me preguntaron por qué mi libro se llama ""Por qué fracasó la democracia"". Tuvimos un debate muy largo al respecto pero podría resumirse en una frase: Si más de la mitad de los pibes que viven en la Argentina son pobres, es evidente que este sistema fracasó https://t.co/gO7IAx1MKd",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1664397318274134016
2023-06-01 14:18:18+00:00,49,19,1,"Morales miente: él es el que pacta con el peronismo, es aliado de Massa y su reforma constitucional es digna de Insfrán o Alicia Kirchner. Busca eliminar derechos, reprimir al pueblo y someter a todos los poderes del Estado a lo que diga el gobernador. Todo mi apoyo a la marcha",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1664320477479813132
2023-06-01 12:48:25+00:00,44,20,0,"En rosario recorriendo la provincia junto a @vilma_ripoll candidata a vicepresidenta y @DeianaCarla a gobernadora de Sta Fé, invitando al plenario nacional de la izquierda el proximos 17/6 en Pza Congreso. Necesitamos una izquierda que se plante contra los políticos capitalistas https://t.co/G8OJuh7ORF",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1664297860039360514
2023-05-31 18:35:10+00:00,95,31,6,"Che Jorge Macri, ¿no será por que crece la pobreza y porque además en CABA no se puede ni alquilar? https://t.co/FeH9FlmSvj",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1664022733338935297
2023-05-31 13:23:12+00:00,26,7,1,Pablo Iglesias dijo que los aliados de CFK en España fueron derrotados. Le faltó decir que la causa es que al igual que CFK en Argentina el gobierno del PSOE y Podemos aplicó un fuerte ajuste contra el pueblo. La izquierda debe  ser otra cosa.,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663944223257657345
2023-05-30 20:49:14+00:00,81,37,0,Todo el apoyo a mi compañero @Crespo_Ale_M ante la causa penal iniciada por la patronal de Bridgestone. El 'delito' que habría cometido es defender a los trabajadores y rechazar los despidos.,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663694086656720896
2023-05-30 18:43:29+00:00,11,11,0,"Estuve en el barrio Samore junto a compañeros del Polo Obrero debatiendo con los vecinos de los barrios de Merlo la falta de agua, de cloacas y de asfalto, entre solo algunos de los problemas sobre los que charlamos. Acá no hacemos promesas raras, contra eso: lucha y organizacion https://t.co/rzj23uzMmE",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663662438015815681
2023-05-30 15:19:32+00:00,18,3,0,"Nuestra campaña es en las puertas de las fábricas, no con los empresarios que ni las pisan. Es siempre con los trabajadores, nunca con los capitalistas https://t.co/Azk4Svjuwp",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663611112057700358
2023-05-30 15:19:29+00:00,74,27,4,"Estoy en las puertas de Pirelli, conversando con los trabajadores del neumático y del sindicato SUTNA, quienes conquistaron una de las mejores paritarias con los métodos del clasismo, un ejemplo para todo el movimiento obrero y una lección para la CGT vendida y corrompida https://t.co/671RKR3197",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663611099843796994
2023-05-30 13:08:57+00:00,47,23,2,"Esta mañana presenté un proyecto para rechazar el cierre de inscripciones a las carreras en el profesorado Alicia M. de Justo, que es paso previo al traslado y cierre inconsulto del Alicia. Larreta y Acuña dejen de ajustar la educación https://t.co/r2X3RCyMzM",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663578251279622144
2023-05-29 19:48:22+00:00,31,10,0,"Para cerrar el día vine a dar una charla-debate junto a más de 100 trabajadores y trabajadoras de Pacheco (Tigre) sobre la situación social de argentina y la salida que propone la izquierda. Hay docentes, telefónicos, obreros de las fábricas de la zona y vecinos de los barrios https://t.co/MR7Vsr0Blu",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663316377896120324
2023-05-29 16:45:35+00:00,33,9,2,"Está tarde estuve conversando con obreros de la zona norte sobre sus condiciones laborales y reclamos salariales. Nuestra campaña es estar las puertas de las fábricas hablando con los laburantes, no con las patronales y los empresarios. Siempre del mismo lado https://t.co/962gkbZl7F",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663270378850906112
2023-05-29 16:35:33+00:00,115,17,177,Se los digo ahora. No esperen de Wado de Pedro nada progresista. Ni los gestos.,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663267855956099080
2023-05-29 15:29:20+00:00,8,3,1,Es letal para la izquierda integrarse a los gobiernos patronales.,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663251192439242778
2023-05-29 15:28:46+00:00,4,1,0,"Podemos, luego de la renuncia de Pablo Iglesias, mantuvo su presencia con Ministras en el gobierno. Sus listas solo o con Izquierda Unida se mantuvieron dentro del oficialismo, por lo que no podía capitalizar el rechazo al gobierno.",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663251047551320064
2023-05-29 15:27:49+00:00,1,0,0,"El gobierno de Sanchez también es un socio incondicional de los yankis y la OTAN en su intervención guerrerista en Ucrania. Es, a fin de cuentas, un imperialista gobierno de la Unión Europea.",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663250810648526849
2023-05-29 15:27:15+00:00,3,0,0,"Un dato de la elección es el derrumbe de Podemos, una izquierda integrada fuertemente al Estado. Pablo Iglesias como vice de Pedro Sánchez colocó su fuerza como puntal de un gobierno de ajuste bajo la cual cayeron 5,3% los salarios reales en 2022. https://t.co/Z9ymZp3bRO",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663250665626271748
2023-05-29 15:26:47+00:00,5,1,0,"El triunfo de la derecha en España convive con la rebelión contra las medidas derechistas en Francia. Lo que tienen en común estos dos procesos es un masivo rechazo a los gobiernos, en un cuadro de crisis económica que golpea a los trabajadores.",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663250551532843010
2023-05-29 15:26:18+00:00,32,9,3,Las elecciones en España generaron un importante debate en la Argentina y la izquierda también tiene que sacar conclusiones. 🧵 https://t.co/SKXKFPrfCY,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663250427150753792
2023-05-29 15:26:00+00:00,18,6,0,"#Ahora protesta de las familias de Guernica, desalojadas hace 3 años, en el municipio de Presidente Perón. 
Reclaman frente al engaño del gobernador @Kicillofok que no cumple con los compromisos asumidos. Tierra para vivir https://t.co/zIByO5SCUu",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663250353855266838
2023-05-29 12:28:47+00:00,89,34,38,"Si la izquierda llega al gobierno, el primer día rompemos con el FMI https://t.co/4JYjUjzoBP",Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663205755560837120
2023-05-29 11:11:15+00:00,20,8,0,Estuve en el programa Finjamos Demencia organizado por los estudiantes de @TeayDeportea. Muy lindo debate para arrancar la mañana https://t.co/6iTdHRFKBu,Solano,FIT,Solanopo,https://twitter.com/Solanopo/status/1663186243851517953
